team,player,track,score
SN,JakeUS,Underground Sky,15
SN,JakeUS,Mushroom Island,15
SN,JakeUS,Yoshi Lagoon,12
SN,FolF,Crystal Dungeon,8
SN,FolF,Super Sky Courtyard,6
SN,FolF,Wario's Climate Cataclysm,8
SN,FolF,GBA Lakeside Park,2
SN,FolF,Marble Towers,4
SN,FolF,Rush City Run,15
SN,FolF,Sandy Clocktower,12
SN,FolF,Lava Road,10
SN,FolF,Toadette's Castle,3
SN,FolF,Underground Sky,12
SN,FolF,Mushroom Island,3
SN,FolF,Yoshi Lagoon,8
SN,JC,Crystal Dungeon,2
SN,JC,Super Sky Courtyard,4
SN,JC,Wario's Climate Cataclysm,12
SN,JC,GBA Lakeside Park,15
SN,JC,Marble Towers,10
SN,JC,Rush City Run,12
SN,JC,Sandy Clocktower,15
SN,JC,Lava Road,4
SN,JC,Toadette's Castle,2
SN,JC,Underground Sky,8
SN,JC,Mushroom Island,2
SN,JC,Yoshi Lagoon,2
SN,Bowser498,Crystal Dungeon,4
SN,Bowser498,Super Sky Courtyard,2
SN,Bowser498,Wario's Climate Cataclysm,4
SN,Bowser498,GBA Lakeside Park,6
SN,Bowser498,Marble Towers,3
SN,Bowser498,Rush City Run,4
SN,Bowser498,Sandy Clocktower,2
SN,Bowser498,Lava Road,2
SN,Bowser498,Toadette's Castle,4
SN,Bowser498,Underground Sky,2
SN,Bowser498,Mushroom Island,4
SN,Bowser498,Yoshi Lagoon,6
SN,Silver (bag),Crystal Dungeon,1
SN,Silver (bag),Super Sky Courtyard,0
SN,Silver (bag),Wario's Climate Cataclysm,0
SN,Silver (bag),GBA Lakeside Park,0
SN,Silver (bag),Marble Towers,0
SN,Silver (bag),Rush City Run,1
SN,Silver (bag),Sandy Clocktower,1
SN,Silver (bag),Lava Road,0
SN,Silver (bag),Toadette's Castle,1
SN,Silver (bag),Underground Sky,1
SN,Silver (bag),Mushroom Island,0
SN,Silver (bag),Yoshi Lagoon,0
Eι,CC,Hell Pyramid,6
Eι,CC,Midnight Museum,10
Eι,CC,Ruinated Peach's Castle,12
Eι,CC,Glimmer Express Trains,12
Eι,CC,Rainbow Road: Solar Edition,15
Eι,CC,Skyline Avenue,8
Eι,CC,Mushroom Peaks,8
Eι,CC,Lost Fortress,3
Eι,CC,Final Grounds,15
Eι,CC,N64 Wario Stadium,15
Eι,CC,Glacier Mine,12
Eι,CC,Rush City Run,10
Eι,EmiddlenameG,Hell Pyramid,3
Eι,EmiddlenameG,Midnight Museum,3
Eι,EmiddlenameG,Ruinated Peach's Castle,2
Eι,EmiddlenameG,Glimmer Express Trains,8
Eι,EmiddlenameG,Rainbow Road: Solar Edition,12
Eι,EmiddlenameG,Skyline Avenue,12
Eι,EmiddlenameG,Mushroom Peaks,15
Eι,EmiddlenameG,Lost Fortress,10
Eι,EmiddlenameG,Final Grounds,10
Eι,EmiddlenameG,N64 Wario Stadium,8
Eι,EmiddlenameG,Glacier Mine,4
Eι,EmiddlenameG,Rush City Run,12
Eι,Rowlet4Ever,Hell Pyramid,10
Eι,Rowlet4Ever,Midnight Museum,8
Eι,Rowlet4Ever,Ruinated Peach's Castle,4
Eι,Rowlet4Ever,Glimmer Express Trains,15
Eι,Rowlet4Ever,Rainbow Road: Solar Edition,10
Eι,Rowlet4Ever,Skyline Avenue,6
Eι,Rowlet4Ever,Mushroom Peaks,6
Eι,Rowlet4Ever,Lost Fortress,6
Eι,Rowlet4Ever,Final Grounds,4
Eι,Rowlet4Ever,N64 Wario Stadium,3
Eι,Rowlet4Ever,Glacier Mine,15
Eι,Rowlet4Ever,Rush City Run,6
Eι,Striker,Hell Pyramid,12
Eι,Striker,Midnight Museum,6
Eι,Striker,Ruinated Peach's Castle,8
Eι,Striker,Glimmer Express Trains,2
Eι,Striker,Rainbow Road: Solar Edition,3
Eι,Striker,Skyline Avenue,4
Eι,Striker,Mushroom Peaks,10
Eι,Striker,Lost Fortress,15
Eι,Striker,Final Grounds,12
Eι,Striker,N64 Wario Stadium,6
Eι,Striker,Glacier Mine,3
Eι,Striker,Rush City Run,8
Eι,Sparkster (bag),Hell Pyramid,1
Eι,Sparkster (bag),Midnight Museum,1
Eι,Sparkster (bag),Ruinated Peach's Castle,0
Eι,Sparkster (bag),Glimmer Express Trains,1
Eι,Sparkster (bag),Rainbow Road: Solar Edition,1
Eι,Sparkster (bag),Skyline Avenue,1
Eι,Sparkster (bag),Mushroom Peaks,1
Eι,Sparkster (bag),Lost Fortress,0
Eι,Sparkster (bag),Final Grounds,0
Eι,Sparkster (bag),N64 Wario Stadium,0
Eι,Sparkster (bag),Glacier Mine,0
Eι,Sparkster (bag),Rush City Run,0
SN,JakeUS,Hell Pyramid,15
SN,JakeUS,Midnight Museum,15
SN,JakeUS,Ruinated Peach's Castle,6
SN,JakeUS,Glimmer Express Trains,10
SN,JakeUS,Rainbow Road: Solar Edition,4
SN,JakeUS,Skyline Avenue,15
SN,JakeUS,Mushroom Peaks,12
SN,JakeUS,Lost Fortress,4
SN,JakeUS,Final Grounds,8
SN,JakeUS,N64 Wario Stadium,2
SN,JakeUS (bag),Glacier Mine,1
SN,JakeUS,Rush City Run,2
SN,Bowser498,Hell Pyramid,8
SN,Bowser498,Midnight Museum,12
SN,Bowser498,Ruinated Peach's Castle,10
SN,Bowser498,Glimmer Express Trains,3
SN,Bowser498,Rainbow Road: Solar Edition,8
SN,Bowser498,Skyline Avenue,2
SN,Bowser498,Mushroom Peaks,3
SN,Bowser498,Lost Fortress,2
SN,Bowser498,Final Grounds,6
SN,Bowser498,N64 Wario Stadium,10
SN,Bowser498,Glacier Mine,10
SN,Bowser498,Rush City Run,15
SN,Vrock02,Hell Pyramid,2
SN,Vrock02,Midnight Museum,4
SN,Vrock02,Ruinated Peach's Castle,3
SN,Vrock02,Glimmer Express Trains,6
SN,Vrock02,Rainbow Road: Solar Edition,2
SN,Vrock02,Skyline Avenue,10
SN,Vrock02,Mushroom Peaks,4
SN,Vrock02,Lost Fortress,12
SN,Vrock02,Final Grounds,3
SN,Vrock02,N64 Wario Stadium,12
SN,Vrock02,Glacier Mine,6
SN,Vrock02 (bag),Rush City Run,1
SN,JC,Hell Pyramid,4
SN,JC,Midnight Museum,2
SN,JC,Ruinated Peach's Castle,15
SN,JC,Glimmer Express Trains,4
SN,JC,Rainbow Road: Solar Edition,6
SN,JC,Skyline Avenue,3
SN,JC,Mushroom Peaks,2
SN,JC,Lost Fortress,8
SN,JC,Final Grounds,2
SN,JC,N64 Wario Stadium,4
SN,JC,Glacier Mine,2
SN,JC,Rush City Run,4
SN,Silver (bag),Hell Pyramid,0
SN,Silver (bag),Midnight Museum,0
SN,Silver (bag),Ruinated Peach's Castle,1
SN,Silver (bag),Glimmer Express Trains,0
SN,Silver (bag),Rainbow Road: Solar Edition,0
SN,Silver (bag),Skyline Avenue,0
SN,Silver (bag),Mushroom Peaks,0
SN,Silver (bag),Lost Fortress,1
SN,Silver (bag),Final Grounds,1
SN,Silver (bag),N64 Wario Stadium,1
SN,Silver,Glacier Mine,8
SN,Silver,Rush City Run,3
fr,squirrel,The Great Apple War,8
fr,squirrel,Sahara Hideout,10
fr,squirrel,Skyline Avenue,15
fr,squirrel,Cosmic Grove,12
fr,squirrel,Castle of Time,6
fr,squirrel,Darkness Temple,15
fr,squirrel,Dark Matter Shrine,6
fr,squirrel,GBA Bowser Castle 2,15
fr,squirrel,SRB2K Green Hill Zone,6
fr,squirrel,Sandstone Cliffs,3
fr,squirrel,GBA Cheep-Cheep Island,6
fr,squirrel,Glimmer Express Trains,10
fr,myles,The Great Apple War,4
fr,myles,Sahara Hideout,12
fr,myles,Skyline Avenue,10
fr,myles,Cosmic Grove,3
fr,myles,Castle of Time,15
fr,myles,Darkness Temple,2
fr,myles,Dark Matter Shrine,15
fr,myles,GBA Bowser Castle 2,3
fr,myles,SRB2K Green Hill Zone,12
fr,myles,Sandstone Cliffs,15
fr,myles,GBA Cheep-Cheep Island,4
fr,myles,Glimmer Express Trains,12
fr,lord,The Great Apple War,6
fr,lord,Sahara Hideout,15
fr,lord,Skyline Avenue,4
fr,lord,Cosmic Grove,10
fr,lord,Castle of Time,12
fr,lord,Darkness Temple,4
fr,lord,Dark Matter Shrine,12
fr,lord,GBA Bowser Castle 2,6
fr,lord,SRB2K Green Hill Zone,8
fr,lord,Sandstone Cliffs,6
fr,lord,GBA Cheep-Cheep Island,15
fr,lord,Glimmer Express Trains,2
fr,Arthur Morgan,The Great Apple War,12
fr,Arthur Morgan,Sahara Hideout,3
fr,Arthur Morgan,Skyline Avenue,12
fr,Arthur Morgan,Cosmic Grove,6
fr,Arthur Morgan,Castle of Time,2
fr,Arthur Morgan,Darkness Temple,10
fr,Arthur Morgan,Dark Matter Shrine,10
fr,Arthur Morgan,GBA Bowser Castle 2,8
fr,Arthur Morgan,SRB2K Green Hill Zone,4
fr,Arthur Morgan,Sandstone Cliffs,4
fr,Arthur Morgan,GBA Cheep-Cheep Island,3
fr,Arthur Morgan,Glimmer Express Trains,3
fr,Ford (bag),The Great Apple War,0
fr,Ford (bag),Sahara Hideout,0
fr,Ford (bag),Skyline Avenue,0
fr,Ford (bag),Cosmic Grove,1
fr,Ford,Castle of Time,2
fr,Ford (bag),Darkness Temple,0
fr,Ford (bag),Dark Matter Shrine,0
fr,Ford (bag),GBA Bowser Castle 2,0
fr,Ford (bag),SRB2K Green Hill Zone,1
fr,Ford (bag),Sandstone Cliffs,0
fr,Ford (bag),GBA Cheep-Cheep Island,0
fr,Ford (bag),Glimmer Express Trains,0
SLAY,Dots,The Great Apple War,15
SLAY,Dots,Sahara Hideout,4
SLAY,Dots,Skyline Avenue,3
SLAY,Dots,Cosmic Grove,15
SLAY,Dots,Castle of Time,8
SLAY,Dots,Darkness Temple,12
SLAY,Dots,Dark Matter Shrine,8
SLAY,Dots,GBA Bowser Castle 2,2
SLAY,Dots,SRB2K Green Hill Zone,15
SLAY,Dots,Sandstone Cliffs,2
SLAY,Dots,GBA Cheep-Cheep Island,12
SLAY,Dots,Glimmer Express Trains,6
SLAY,lsuth,The Great Apple War,3
SLAY,lsuth,Sahara Hideout,6
SLAY,lsuth,Skyline Avenue,8
SLAY,lsuth,Cosmic Grove,8
SLAY,lsuth,Castle of Time,3
SLAY,lsuth,Darkness Temple,8
SLAY,lsuth,Dark Matter Shrine,4
SLAY,lsuth,GBA Bowser Castle 2,12
SLAY,lsuth,SRB2K Green Hill Zone,2
SLAY,lsuth,Sandstone Cliffs,12
SLAY,lsuth,GBA Cheep-Cheep Island,10
SLAY,lsuth,Glimmer Express Trains,8
SLAY,Mystique,The Great Apple War,10
SLAY,Mystique,Sahara Hideout,8
SLAY,Mystique,Skyline Avenue,6
SLAY,Mystique,Cosmic Grove,2
SLAY,Mystique,Castle of Time,10
SLAY,Mystique,Darkness Temple,6
SLAY,Mystique,Dark Matter Shrine,3
SLAY,Mystique,GBA Bowser Castle 2,10
SLAY,Mystique,SRB2K Green Hill Zone,10
SLAY,Mystique,Sandstone Cliffs,8
SLAY,Mystique,GBA Cheep-Cheep Island,2
SLAY,Mystique,Glimmer Express Trains,4
SLAY,Grantworth,The Great Apple War,2
SLAY,Grantworth,Sahara Hideout,2
SLAY,Grantworth,Skyline Avenue,2
SLAY,Grantworth,Cosmic Grove,4
SLAY,Grantworth,Castle of Time,4
SLAY,Grantworth,Darkness Temple,3
SLAY,Grantworth,Dark Matter Shrine,2
SLAY,Grantworth,GBA Bowser Castle 2,4
SLAY,Grantworth,SRB2K Green Hill Zone,3
SLAY,Grantworth,Sandstone Cliffs,10
SLAY,Grantworth,GBA Cheep-Cheep Island,8
SLAY,Grantworth,Glimmer Express Trains,15
SLAY,Bally (bag),The Great Apple War,1
SLAY,Bally (bag),Sahara Hideout,1
SLAY,Bally (bag),Skyline Avenue,1
SLAY,Bally (bag),Cosmic Grove,0
SLAY,Bally (bag),Castle of Time,1
SLAY,Bally (bag),Darkness Temple,1
SLAY,Bally (bag),Dark Matter Shrine,0
SLAY,Bally (bag),GBA Bowser Castle 2,0
SLAY,Bally (bag),SRB2K Green Hill Zone,0
SLAY,Bally (bag),Sandstone Cliffs,1
SLAY,Bally (bag),GBA Cheep-Cheep Island,1
SLAY,Bally (bag),Glimmer Express Trains,1
CPFG,Lochie,Garden of Dreams,15
CPFG,Lochie,Skyline Avenue,8
CPFG,Lochie,Spooky Swamp,12
CPFG,Lochie,Wolf Castlegrounds,8
CPFG,Lochie,GBA Snow Land,4
CPFG,Lochie,Toadette's Castle,12
CPFG,Lochie,Final Grounds,3
CPFG,Lochie,Starry Cityscape,15
CPFG,Lochie,Ruinated Peach's Castle,15
CPFG,Lochie,Dark Matter Shrine,15
CPFG,Lochie,Strobenz Desert Illusion,3
CPFG,Lochie,Lost Fortress,4
CPFG,svarti,Garden of Dreams,12
CPFG,svarti,Skyline Avenue,15
CPFG,svarti,Spooky Swamp,2
CPFG,svarti,Wolf Castlegrounds,10
CPFG,svarti,GBA Snow Land,15
CPFG,svarti,Toadette's Castle,10
CPFG,svarti,Final Grounds,10
CPFG,svarti,Starry Cityscape,12
CPFG,svarti,Ruinated Peach's Castle,10
CPFG,svarti,Dark Matter Shrine,12
CPFG,svarti,Strobenz Desert Illusion,2
CPFG,svarti,Lost Fortress,2
CPFG,draggy,Garden of Dreams,10
CPFG,draggy,Skyline Avenue,6
CPFG,draggy,Spooky Swamp,15
CPFG,draggy,Wolf Castlegrounds,15
CPFG,draggy,GBA Snow Land,12
CPFG,draggy,Toadette's Castle,4
CPFG,draggy,Final Grounds,4
CPFG,draggy,Starry Cityscape,8
CPFG,draggy,Ruinated Peach's Castle,4
CPFG,draggy,Dark Matter Shrine,6
CPFG,draggy,Strobenz Desert Illusion,6
CPFG,draggy,Lost Fortress,3
CPFG,Leb,Garden of Dreams,8
CPFG,Leb,Skyline Avenue,4
CPFG,Leb,Spooky Swamp,3
CPFG,Leb,Wolf Castlegrounds,12
CPFG,Leb,GBA Snow Land,2
CPFG,Leb,Toadette's Castle,6
CPFG,Leb,Final Grounds,15
CPFG,Leb,Starry Cityscape,6
CPFG,Leb,Ruinated Peach's Castle,6
CPFG,Leb,Dark Matter Shrine,10
CPFG,Leb,Strobenz Desert Illusion,10
CPFG,Leb,Lost Fortress,6
CPFG,Star (bag),Garden of Dreams,1
CPFG,Star (bag),Skyline Avenue,1
CPFG,Star (bag),Spooky Swamp,1
CPFG,Star (bag),Wolf Castlegrounds,1
CPFG,Star (bag),GBA Snow Land,1
CPFG,Star (bag),Toadette's Castle,1
CPFG,Star (bag),Final Grounds,0
CPFG,Star (bag),Starry Cityscape,1
CPFG,Star (bag),Ruinated Peach's Castle,1
CPFG,Star (bag),Dark Matter Shrine,1
CPFG,Star (bag),Strobenz Desert Illusion,0
CPFG,Star,Lost Fortress,15
[80],Wolfpack,Garden of Dreams,4
[80],Wolfpack,Skyline Avenue,12
[80],Wolfpack,Spooky Swamp,10
[80],Wolfpack,Wolf Castlegrounds,3
[80],Wolfpack,GBA Snow Land,10
[80],Wolfpack,Toadette's Castle,8
[80],Wolfpack,Final Grounds,6
[80],Wolfpack,Starry Cityscape,10
[80],Wolfpack,Ruinated Peach's Castle,12
[80],Wolfpack,Dark Matter Shrine,2
[80],Wolfpack,Strobenz Desert Illusion,8
[80],Wolfpack (bag),Lost Fortress,0
[80],Froy,Garden of Dreams,6
[80],Froy,Skyline Avenue,2
[80],Froy,Spooky Swamp,6
[80],Froy,Wolf Castlegrounds,4
[80],Froy,GBA Snow Land,3
[80],Froy,Toadette's Castle,3
[80],Froy,Final Grounds,12
[80],Froy,Starry Cityscape,2
[80],Froy,Ruinated Peach's Castle,2
[80],Froy,Dark Matter Shrine,8
[80],Froy,Strobenz Desert Illusion,12
[80],Froy,Lost Fortress,11
[80],TigerClamory,Garden of Dreams,2
[80],TigerClamory,Skyline Avenue,3
[80],TigerClamory,Spooky Swamp,8
[80],TigerClamory,Wolf Castlegrounds,6
[80],TigerClamory,GBA Snow Land,6
[80],TigerClamory,Toadette's Castle,15
[80],TigerClamory,Final Grounds,2
[80],TigerClamory,Starry Cityscape,4
[80],TigerClamory,Ruinated Peach's Castle,3
[80],TigerClamory,Dark Matter Shrine,3
[80],TigerClamory,Strobenz Desert Illusion,4
[80],TigerClamory,Lost Fortress,8
[80],Masako,Garden of Dreams,3
[80],Masako,Skyline Avenue,10
[80],Masako,Spooky Swamp,4
[80],Masako,Wolf Castlegrounds,2
[80],Masako,GBA Snow Land,8
[80],Masako,Toadette's Castle,2
[80],Masako,Final Grounds,8
[80],Masako,Starry Cityscape,3
[80],Masako,Ruinated Peach's Castle,8
[80],Masako,Dark Matter Shrine,4
[80],Masako (bag),Strobenz Desert Illusion,1
[80],Masako (bag),Lost Fortress,1
[80],Lawrence (bag),Garden of Dreams,0
[80],Lawrence (bag),Skyline Avenue,0
[80],Lawrence (bag),Spooky Swamp,0
[80],Lawrence (bag),Wolf Castlegrounds,0
[80],Lawrence (bag),GBA Snow Land,0
[80],Lawrence (bag),Toadette's Castle,0
[80],Lawrence (bag),Final Grounds,1
[80],Lawrence (bag),Starry Cityscape,0
[80],Lawrence (bag),Ruinated Peach's Castle,0
[80],Lawrence (bag),Dark Matter Shrine,0
[80],Lawrence,Strobenz Desert Illusion,15
[80],Lawrence,Lost Fortress,3
Eι,Rowlet4Ever,Marble Towers,8
Eι,Rowlet4Ever,Midnight Museum,10
Eι,Rowlet4Ever,Glimmer Express Trains,12
Eι,Rowlet4Ever,Sandy Clocktower,12
Eι,Rowlet4Ever,GBA Snow Land,12
Eι,Rowlet4Ever,Christmas Court,15
Eι,Rowlet4Ever,Big Nature City,10
Eι,Rowlet4Ever,Desert Fort,15
Eι,Rowlet4Ever,Starry Cityscape,15
Eι,Rowlet4Ever,Glacier Mine,8
Eι,Rowlet4Ever,Skyline Avenue,12
Eι,CC,Marble Towers,4
Eι,CC,Midnight Museum,12
Eι,CC,Glimmer Express Trains,15
Eι,CC,Sandy Clocktower,15
Eι,CC,GBA Snow Land,8
Eι,CC,Christmas Court,6
Eι,CC,Big Nature City,3
Eι,CC,Desert Fort,10
Eι,CC,Starry Cityscape,2
Eι,CC,Glacier Mine,12
Eι,CC,Skyline Avenue,15
Eι,Yuto,Marble Towers,10
Eι,Yuto,Midnight Museum,2
Eι,Yuto,Glimmer Express Trains,6
Eι,Yuto,Sandy Clocktower,6
Eι,Yuto,GBA Snow Land,6
Eι,Yuto,Christmas Court,10
Eι,Yuto,Big Nature City,15
Eι,Yuto,Desert Fort,6
Eι,Yuto,Starry Cityscape,10
Eι,Yuto,Glacier Mine,10
Eι,Yuto,Skyline Avenue,6
Eι,Striker,Marble Towers,2
Eι,Striker,Midnight Museum,4
Eι,Striker,Glimmer Express Trains,10
Eι,Striker,Sandy Clocktower,4
Eι,Striker,GBA Snow Land,2
Eι,Striker,Christmas Court,12
Eι,Striker,Big Nature City,12
Eι,Striker,Desert Fort,4
Eι,Striker,Starry Cityscape,8
Eι,Striker,Glacier Mine,15
Eι,Striker,Skyline Avenue,10
Eι,Sparkster (bag),Marble Towers,1
Eι,Sparkster (bag),Midnight Museum,0
Eι,Sparkster (bag),Glimmer Express Trains,0
Eι,Sparkster (bag),Sandy Clocktower,1
Eι,Sparkster (bag),GBA Snow Land,1
Eι,Sparkster (bag),Christmas Court,1
Eι,Sparkster (bag),Big Nature City,1
Eι,Sparkster (bag),Desert Fort,1
Eι,Sparkster (bag),Starry Cityscape,1
Eι,Sparkster (bag),Glacier Mine,1
Eι,Sparkster (bag),Skyline Avenue,1
[80],hazr,Marble Towers,12
[80],hazr,Midnight Museum,8
[80],hazr,Glimmer Express Trains,4
[80],hazr,Sandy Clocktower,10
[80],hazr,GBA Snow Land,10
[80],hazr,Christmas Court,3
[80],hazr,Big Nature City,4
[80],hazr,Desert Fort,12
[80],hazr,Starry Cityscape,12
[80],hazr,Glacier Mine,2
[80],hazr,Skyline Avenue,2
[80],Masako,Marble Towers,15
[80],Masako,Midnight Museum,3
[80],Masako,Glimmer Express Trains,8
[80],Masako,Sandy Clocktower,8
[80],Masako,GBA Snow Land,3
[80],Masako,Christmas Court,8
[80],Masako,Big Nature City,2
[80],Masako,Desert Fort,3
[80],Masako,Starry Cityscape,3
[80],Masako,Glacier Mine,3
[80],Masako,Skyline Avenue,8
[80],cheesebait,Marble Towers,3
[80],cheesebait,Midnight Museum,15
[80],cheesebait,Glimmer Express Trains,2
[80],cheesebait,Sandy Clocktower,3
[80],cheesebait,GBA Snow Land,15
[80],cheesebait,Christmas Court,4
[80],cheesebait,Big Nature City,6
[80],cheesebait,Desert Fort,2
[80],cheesebait,Starry Cityscape,4
[80],cheesebait,Glacier Mine,4
[80],cheesebait,Skyline Avenue,3
[80],Wolfpack,Marble Towers,6
[80],Wolfpack,Midnight Museum,6
[80],Wolfpack,Glimmer Express Trains,3
[80],Wolfpack,Sandy Clocktower,2
[80],Wolfpack,GBA Snow Land,4
[80],Wolfpack,Christmas Court,2
[80],Wolfpack,Big Nature City,8
[80],Wolfpack,Desert Fort,8
[80],Wolfpack,Starry Cityscape,6
[80],Wolfpack,Glacier Mine,6
[80],Wolfpack,Skyline Avenue,4
[80],Lawrence (bag),Marble Towers,0
[80],Lawrence (bag),Midnight Museum,1
[80],Lawrence (bag),Glimmer Express Trains,1
[80],Lawrence (bag),Sandy Clocktower,0
[80],Lawrence (bag),GBA Snow Land,0
[80],Lawrence (bag),Christmas Court,0
[80],Lawrence (bag),Big Nature City,0
[80],Lawrence (bag),Desert Fort,0
[80],Lawrence (bag),Starry Cityscape,0
[80],Lawrence (bag),Glacier Mine,0
[80],Lawrence (bag),Skyline Avenue,0
CPFG,Lochie,Garden of Dreams,15
CPFG,Lochie,GBA Bowser Castle 2,12
CPFG,Lochie,Castle of Darkness,10
CPFG,Lochie,The Great Apple War,15
CPFG,Lochie,Dark Matter Shrine,8
CPFG,Lochie,Skyline Avenue,4
CPFG,Lochie,Spooky Swamp,12
CPFG,Lochie,Pipe Underworld,15
CPFG,Lochie,Frantic Funyard,12
CPFG,Lochie,Siberian Chateau,15
CPFG,Lochie,Cosmic Grove,12
CPFG,Lochie,Starry Cityscape,6
CPFG,Star,Garden of Dreams,12
CPFG,Star,GBA Bowser Castle 2,15
CPFG,Star,Castle of Darkness,12
CPFG,Star,The Great Apple War,2
CPFG,Star,Dark Matter Shrine,12
CPFG,Star,Skyline Avenue,10
CPFG,Star,Spooky Swamp,8
CPFG,Star,Pipe Underworld,3
CPFG,Star,Frantic Funyard,3
CPFG,Star,Siberian Chateau,12
CPFG,Star,Cosmic Grove,4
CPFG,Star,Starry Cityscape,15
CPFG,svarti,Garden of Dreams,4
CPFG,svarti,GBA Bowser Castle 2,4
CPFG,svarti,Castle of Darkness,8
CPFG,svarti,The Great Apple War,6
CPFG,svarti,Dark Matter Shrine,15
CPFG,svarti,Skyline Avenue,8
CPFG,svarti,Spooky Swamp,10
CPFG,svarti,Pipe Underworld,10
CPFG,svarti,Frantic Funyard,15
CPFG,svarti,Siberian Chateau,4
CPFG,svarti,Cosmic Grove,10
CPFG,svarti,Starry Cityscape,10
CPFG,Leb,Garden of Dreams,2
CPFG,Leb,GBA Bowser Castle 2,3
CPFG,Leb,Castle of Darkness,3
CPFG,Leb,The Great Apple War,10
CPFG,Leb,Dark Matter Shrine,2
CPFG,Leb,Skyline Avenue,3
CPFG,Leb,Spooky Swamp,2
CPFG,Leb,Pipe Underworld,4
CPFG,Leb,Frantic Funyard,8
CPFG,Leb,Siberian Chateau,8
CPFG,Leb,Cosmic Grove,15
CPFG,Leb,Starry Cityscape,4
CPFG,mysterious (bag),Garden of Dreams,0
CPFG,mysterious (bag),GBA Bowser Castle 2,0
CPFG,mysterious (bag),Castle of Darkness,0
CPFG,mysterious (bag),The Great Apple War,1
CPFG,mysterious (bag),Dark Matter Shrine,0
CPFG,mysterious (bag),Skyline Avenue,1
CPFG,mysterious (bag),Spooky Swamp,1
CPFG,mysterious (bag),Pipe Underworld,1
CPFG,mysterious (bag),Frantic Funyard,0
CPFG,mysterious (bag),Siberian Chateau,0
CPFG,mysterious (bag),Cosmic Grove,0
CPFG,mysterious (bag),Starry Cityscape,0
SLAY,Dots,Garden of Dreams,10
SLAY,Dots,GBA Bowser Castle 2,8
SLAY,Dots,Castle of Darkness,6
SLAY,Dots,The Great Apple War,12
SLAY,Dots,Dark Matter Shrine,6
SLAY,Dots,Skyline Avenue,15
SLAY,Dots,Spooky Swamp,6
SLAY,Dots,Pipe Underworld,12
SLAY,Dots,Frantic Funyard,6
SLAY,Dots,Siberian Chateau,6
SLAY,Dots,Cosmic Grove,2
SLAY,Dots,Starry Cityscape,2
SLAY,lsuth,Garden of Dreams,6
SLAY,lsuth,GBA Bowser Castle 2,2
SLAY,lsuth,Castle of Darkness,15
SLAY,lsuth,The Great Apple War,8
SLAY,lsuth,Dark Matter Shrine,10
SLAY,lsuth,Skyline Avenue,6
SLAY,lsuth,Spooky Swamp,3
SLAY,lsuth,Pipe Underworld,2
SLAY,lsuth,Frantic Funyard,4
SLAY,lsuth,Siberian Chateau,10
SLAY,lsuth,Cosmic Grove,3
SLAY,lsuth,Starry Cityscape,12
SLAY,Nicki,Garden of Dreams,8
SLAY,Nicki,GBA Bowser Castle 2,10
SLAY,Nicki,Castle of Darkness,4
SLAY,Nicki,The Great Apple War,4
SLAY,Nicki,Dark Matter Shrine,3
SLAY,Nicki,Skyline Avenue,2
SLAY,Nicki,Spooky Swamp,15
SLAY,Nicki,Pipe Underworld,8
SLAY,Nicki,Frantic Funyard,10
SLAY,Nicki,Siberian Chateau,3
SLAY,Nicki,Cosmic Grove,6
SLAY,Nicki,Starry Cityscape,3
SLAY,Mystique,Garden of Dreams,3
SLAY,Mystique,GBA Bowser Castle 2,6
SLAY,Mystique,Castle of Darkness,2
SLAY,Mystique,The Great Apple War,3
SLAY,Mystique,Dark Matter Shrine,4
SLAY,Mystique,Skyline Avenue,12
SLAY,Mystique,Spooky Swamp,4
SLAY,Mystique,Pipe Underworld,6
SLAY,Mystique,Frantic Funyard,2
SLAY,Mystique,Siberian Chateau,2
SLAY,Mystique,Cosmic Grove,8
SLAY,Mystique,Starry Cityscape,8
SLAY,JT (bag),Garden of Dreams,1
SLAY,JT (bag),GBA Bowser Castle 2,1
SLAY,JT (bag),Castle of Darkness,1
SLAY,JT (bag),The Great Apple War,0
SLAY,JT (bag),Dark Matter Shrine,1
SLAY,JT (bag),Skyline Avenue,0
SLAY,JT (bag),Spooky Swamp,0
SLAY,JT (bag),Pipe Underworld,0
SLAY,JT (bag),Frantic Funyard,1
SLAY,JT (bag),Siberian Chateau,1
SLAY,JT (bag),Cosmic Grove,1
SLAY,JT (bag),Starry Cityscape,1
SN,JakeUS,Ice Cream Fortress,15
SN,JakeUS,Sandy Clocktower,15
SN,JakeUS,Aquadrom Stage,15
SN,JakeUS,GBA Lakeside Park,15
SN,JakeUS,Underground Sky,12
SN,JakeUS,Starry Cityscape,15
SN,JakeUS,GBA Snow Land,15
SN,JakeUS,GBA Bowser Castle 4,3
SN,JakeUS,DS Tick-Tock Clock,2
SN,JakeUS,GCN Yoshi Circuit,15
SN,JakeUS,Superstar Dystopia,8
SN,JakeUS,Pianta Shore,6
SN,JC,Ice Cream Fortress,12
SN,JC,Sandy Clocktower,12
SN,JC,Aquadrom Stage,2
SN,JC,GBA Lakeside Park,8
SN,JC,Underground Sky,3
SN,JC,Starry Cityscape,12
SN,JC,GBA Snow Land,6
SN,JC,GBA Bowser Castle 4,10
SN,JC,DS Tick-Tock Clock,15
SN,JC,GCN Yoshi Circuit,10
SN,JC,Superstar Dystopia,6
SN,JC,Pianta Shore,10
SN,Bowser498,Ice Cream Fortress,4
