team,player,track,score
6c,nahknii (bag),CTR Blizzard Bluff,0
6c,nahknii (bag),Wicked Woods,0
6c,nahknii (bag),GBA Bowser Castle 4,0
6c,nahknii (bag),Flying Kingdom,0
Omega,scrimshaw,Desert Fort,6
Omega,scrimshaw,Spike Desert,8
Omega,scrimshaw,Sandstone Cliffs,12
Omega,scrimshaw,The Rabbit Hole,3
Omega,scrimshaw,Medieval Castlegrounds,12
Omega,scrimshaw,Shy Guy Lumber Co.,4
Omega,scrimshaw,Amanita Abyss,8
Omega,scrimshaw,GBA Ribbon Road,10
Omega,scrimshaw,Forest Creek,15
Omega,scrimshaw,3DS Bowser's Castle,8
Omega,scrimshaw,Blissful Block,15
Omega,scrimshaw,Rush City Run,15
Omega,Boshi,Desert Fort,8
Omega,Boshi,Spike Desert,15
Omega,Boshi,Sandstone Cliffs,10
Omega,Boshi,The Rabbit Hole,15
Omega,Boshi,Medieval Castlegrounds,10
Omega,Boshi,Shy Guy Lumber Co.,3
Omega,Boshi,Amanita Abyss,10
Omega,Boshi,GBA Ribbon Road,2
Omega,Boshi,Forest Creek,10
Omega,Boshi,3DS Bowser's Castle,15
Omega,Boshi,Blissful Block,4
Omega,Boshi,Rush City Run,6
Omega,Indy,Desert Fort,15
Omega,Indy,Spike Desert,12
Omega,Indy,Sandstone Cliffs,6
Omega,Indy,The Rabbit Hole,6
Omega,Indy,Medieval Castlegrounds,15
Omega,Indy,Shy Guy Lumber Co.,2
Omega,Indy,Amanita Abyss,6
Omega,Indy,GBA Ribbon Road,8
Omega,Indy,Forest Creek,12
Omega,Indy,3DS Bowser's Castle,3
Omega,Indy,Blissful Block,8
Omega,Indy,Rush City Run,10
Omega,Ice,Desert Fort,4
Omega,Ice,Spike Desert,3
Omega,Ice,Sandstone Cliffs,2
Omega,Ice,The Rabbit Hole,2
Omega,Ice,Medieval Castlegrounds,3
Omega,Ice,Shy Guy Lumber Co.,6
Omega,Ice,Amanita Abyss,3
Omega,Ice,GBA Ribbon Road,6
Omega,Ice,Forest Creek,4
Omega,Ice,3DS Bowser's Castle,12
Omega,Ice,Blissful Block,12
Omega,Ice,Rush City Run,2
Omega,Hintz (bag),Desert Fort,1
Omega,Hintz (bag),Spike Desert,1
Omega,Hintz (bag),Sandstone Cliffs,1
Omega,Hintz (bag),The Rabbit Hole,0
Omega,Hintz (bag),Medieval Castlegrounds,0
Omega,Hintz (bag),Shy Guy Lumber Co.,0
Omega,Hintz (bag),Amanita Abyss,0
Omega,Hintz (bag),GBA Ribbon Road,0
Omega,Hintz (bag),Forest Creek,1
Omega,Hintz (bag),3DS Bowser's Castle,0
Omega,Hintz (bag),Blissful Block,0
Omega,Hintz (bag),Rush City Run,0
BBB,Snowy,Desert Fort,10
BBB,Snowy,Spike Desert,10
BBB,Snowy,Sandstone Cliffs,8
BBB,Snowy,The Rabbit Hole,4
BBB,Snowy,Medieval Castlegrounds,8
BBB,Snowy,Shy Guy Lumber Co.,12
BBB,Snowy,Amanita Abyss,15
BBB,Snowy,GBA Ribbon Road,15
BBB,Snowy,Forest Creek,3
BBB,Snowy,3DS Bowser's Castle,6
BBB,Snowy,Blissful Block,6
BBB,Snowy,Rush City Run,8
BBB,Snoopy,Desert Fort,12
BBB,Snoopy,Spike Desert,2
BBB,Snoopy,Sandstone Cliffs,3
BBB,Snoopy,The Rabbit Hole,10
BBB,Snoopy,Medieval Castlegrounds,6
BBB,Snoopy,Shy Guy Lumber Co.,10
BBB,Snoopy,Amanita Abyss,12
BBB,Snoopy,GBA Ribbon Road,12
BBB,Snoopy,Forest Creek,8
BBB,Snoopy,3DS Bowser's Castle,4
BBB,Snoopy,Blissful Block,10
BBB,Snoopy,Rush City Run,4
BBB,va,Desert Fort,2
BBB,va,Spike Desert,4
BBB,va,Sandstone Cliffs,15
BBB,va,The Rabbit Hole,12
BBB,va,Medieval Castlegrounds,2
BBB,va,Shy Guy Lumber Co.,8
BBB,va,Amanita Abyss,4
BBB,va,GBA Ribbon Road,4
BBB,va,Forest Creek,6
BBB,va,3DS Bowser's Castle,10
BBB,va,Blissful Block,2
BBB,va,Rush City Run,12
BBB,Ford,Desert Fort,3
BBB,Ford,Spike Desert,6
BBB,Ford,Sandstone Cliffs,4
BBB,Ford,The Rabbit Hole,8
BBB,Ford,Medieval Castlegrounds,4
BBB,Ford,Shy Guy Lumber Co.,15
BBB,Ford,Amanita Abyss,2
BBB,Ford,GBA Ribbon Road,3
BBB,Ford,Forest Creek,2
BBB,Ford,3DS Bowser's Castle,2
BBB,Ford,Blissful Block,3
BBB,Ford,Rush City Run,3
BBB,psycho (bag),Desert Fort,0
BBB,psycho (bag),Spike Desert,0
BBB,psycho (bag),Sandstone Cliffs,0
BBB,psycho (bag),The Rabbit Hole,1
BBB,psycho (bag),Medieval Castlegrounds,1
BBB,psycho (bag),Shy Guy Lumber Co.,1
BBB,psycho (bag),Amanita Abyss,1
BBB,psycho (bag),GBA Ribbon Road,1
BBB,psycho (bag),Forest Creek,0
BBB,psycho (bag),3DS Bowser's Castle,1
BBB,psycho (bag),Blissful Block,1
BBB,psycho (bag),Rush City Run,1
Triton,ZachNY,Final Grounds,6
Triton,ZachNY,DS Wario Stadium,6
Triton,ZachNY,Starry Cityscape,10
Triton,ZachNY,Cherry Blossom Garden,15
Triton,ZachNY,GBA Bowser Castle 2,12
Triton,ZachNY,Halogen Highway,6
Triton,ZachNY,Desert Fort,10
Triton,ZachNY,N64 Yoshi Valley,4
Triton,ZachNY,Crystal Dungeon,15
Triton,ZachNY,Abyssal Ruins,15
Triton,ZachNY,Infernal Pipeyard,15
Triton,ZachNY,Pipe Underworld,3
Triton,Virox,Final Grounds,8
Triton,Virox,DS Wario Stadium,15
Triton,Virox,Starry Cityscape,8
Triton,Virox,Cherry Blossom Garden,12
Triton,Virox,GBA Bowser Castle 2,15
Triton,Virox,Halogen Highway,15
Triton,Virox,Desert Fort,2
Triton,Virox,N64 Yoshi Valley,10
Triton,Virox,Crystal Dungeon,12
Triton,Virox,Abyssal Ruins,6
Triton,Virox,Infernal Pipeyard,3
Triton,Virox,Pipe Underworld,10
Triton,James,Final Grounds,12
Triton,James,DS Wario Stadium,2
Triton,James,Starry Cityscape,3
Triton,James,Cherry Blossom Garden,2
Triton,James,GBA Bowser Castle 2,10
Triton,James,Halogen Highway,10
Triton,James,Desert Fort,12
Triton,James,N64 Yoshi Valley,2
Triton,James,Crystal Dungeon,6
Triton,James,Abyssal Ruins,10
Triton,James,Infernal Pipeyard,4
Triton,James,Pipe Underworld,6
Triton,Fernandez,Final Grounds,15
Triton,Fernandez,DS Wario Stadium,4
Triton,Fernandez,Starry Cityscape,6
Triton,Fernandez,Cherry Blossom Garden,8
Triton,Fernandez,GBA Bowser Castle 2,8
Triton,Fernandez,Halogen Highway,2
Triton,Fernandez,Desert Fort,3
Triton,Fernandez,N64 Yoshi Valley,8
Triton,Fernandez,Crystal Dungeon,2
Triton,Fernandez,Abyssal Ruins,8
Triton,Fernandez,Infernal Pipeyard,6
Triton,Fernandez,Pipe Underworld,2
Triton,Lochie (bag),Final Grounds,0
Triton,Lochie (bag),DS Wario Stadium,0
Triton,Lochie (bag),Starry Cityscape,1
Triton,Lochie (bag),Cherry Blossom Garden,1
Triton,Lochie (bag),GBA Bowser Castle 2,0
Triton,Lochie (bag),Halogen Highway,1
Triton,Lochie (bag),Desert Fort,1
Triton,Lochie (bag),N64 Yoshi Valley,1
Triton,Lochie (bag),Crystal Dungeon,1
Triton,Lochie (bag),Abyssal Ruins,1
Triton,Lochie (bag),Infernal Pipeyard,1
Triton,Lochie (bag),Pipe Underworld,1
Flag,End,Final Grounds,10
Flag,End,DS Wario Stadium,3
Flag,End,Starry Cityscape,12
Flag,End,Cherry Blossom Garden,4
Flag,End,GBA Bowser Castle 2,2
Flag,End,Halogen Highway,3
Flag,End,Desert Fort,4
Flag,End,N64 Yoshi Valley,15
Flag,End,Crystal Dungeon,10
Flag,End,Abyssal Ruins,12
Flag,End,Infernal Pipeyard,10
Flag,End,Pipe Underworld,15
Flag,Lawrence,Final Grounds,2
Flag,Lawrence,DS Wario Stadium,12
Flag,Lawrence,Starry Cityscape,4
Flag,Lawrence,Cherry Blossom Garden,3
Flag,Lawrence,GBA Bowser Castle 2,3
Flag,Lawrence,Halogen Highway,12
Flag,Lawrence,Desert Fort,15
Flag,Lawrence,N64 Yoshi Valley,12
Flag,Lawrence,Crystal Dungeon,8
Flag,Lawrence,Abyssal Ruins,4
Flag,Lawrence,Infernal Pipeyard,8
Flag,Lawrence,Pipe Underworld,12
Flag,Canton,Final Grounds,3
Flag,Canton,DS Wario Stadium,8
Flag,Canton,Starry Cityscape,15
Flag,Canton,Cherry Blossom Garden,6
Flag,Canton,GBA Bowser Castle 2,6
Flag,Canton,Halogen Highway,8
Flag,Canton,Desert Fort,6
Flag,Canton,N64 Yoshi Valley,6
Flag,Canton,Crystal Dungeon,4
Flag,Canton,Abyssal Ruins,3
Flag,Canton,Infernal Pipeyard,2
Flag,Canton,Pipe Underworld,4
Flag,callum,Final Grounds,4
Flag,callum,DS Wario Stadium,10
Flag,callum,Starry Cityscape,2
Flag,callum,Cherry Blossom Garden,10
Flag,callum,GBA Bowser Castle 2,4
Flag,callum,Halogen Highway,4
Flag,callum,Desert Fort,8
Flag,callum,N64 Yoshi Valley,3
Flag,callum,Crystal Dungeon,3
Flag,callum,Abyssal Ruins,2
Flag,callum,Infernal Pipeyard,12
Flag,callum,Pipe Underworld,8
Flag,Masako (bag),Final Grounds,1
Flag,Masako (bag),DS Wario Stadium,1
Flag,Masako (bag),Starry Cityscape,0
Flag,Masako (bag),Cherry Blossom Garden,0
Flag,Masako (bag),GBA Bowser Castle 2,1
Flag,Masako (bag),Halogen Highway,0
Flag,Masako (bag),Desert Fort,0
Flag,Masako (bag),N64 Yoshi Valley,0
Flag,Masako (bag),Crystal Dungeon,0
Flag,Masako (bag),Abyssal Ruins,0
Flag,Masako (bag),Infernal Pipeyard,0
Flag,Masako (bag),Pipe Underworld,0
Za,mike,Hell Pyramid,12
Za,mike,Marble Towers,15
Za,mike,DS Waluigi Pinball,4
Za,mike,Infernal Pipeyard,10
Za,mike,Yoshi Lagoon,10
Za,mike,Sandstone Cliffs,15
Za,mike,Dragon Burying Grounds,2
Za,mike,Tropical Factory,12
Za,mike,Thwomp Swamp,4
Za,mike,3DS Maka Wuhu,10
Za,mike,Obstagoon's Palace,12
Za,mike,Shy Guy Lumber Co.,15
Za,june,Hell Pyramid,8
Za,june,Marble Towers,10
Za,june,DS Waluigi Pinball,10
Za,june,Infernal Pipeyard,12
Za,june,Yoshi Lagoon,15
Za,june,Sandstone Cliffs,3
Za,june,Dragon Burying Grounds,3
Za,june,Tropical Factory,8
Za,june,Thwomp Swamp,15
Za,june,3DS Maka Wuhu,6
Za,june,Obstagoon's Palace,15
Za,june,Shy Guy Lumber Co.,2
Za,chris,Hell Pyramid,3
Za,chris,Marble Towers,4
Za,chris,DS Waluigi Pinball,12
Za,chris,Infernal Pipeyard,15
Za,chris,Yoshi Lagoon,6
Za,chris,Sandstone Cliffs,4
Za,chris,Dragon Burying Grounds,12
Za,chris,Tropical Factory,6
Za,chris,Thwomp Swamp,3
Za,chris,3DS Maka Wuhu,15
Za,chris,Obstagoon's Palace,10
Za,chris,Shy Guy Lumber Co.,4
Za,Helia,Hell Pyramid,2
Za,Helia,Marble Towers,12
Za,Helia,DS Waluigi Pinball,15
Za,Helia,Infernal Pipeyard,4
Za,Helia,Yoshi Lagoon,4
Za,Helia,Sandstone Cliffs,8
Za,Helia,Dragon Burying Grounds,8
Za,Helia,Tropical Factory,4
Za,Helia,Thwomp Swamp,2
Za,Helia,3DS Maka Wuhu,12
Za,Helia,Obstagoon's Palace,6
Za,Helia,Shy Guy Lumber Co.,3
Za,Cow Jah (bag),Hell Pyramid,1
Za,Cow Jah (bag),Marble Towers,1
Za,Cow Jah (bag),DS Waluigi Pinball,1
Za,Cow Jah (bag),Infernal Pipeyard,1
Za,Cow Jah (bag),Yoshi Lagoon,1
Za,Cow Jah (bag),Sandstone Cliffs,0
Za,Cow Jah (bag),Dragon Burying Grounds,1
Za,Cow Jah (bag),Tropical Factory,1
Za,Cow Jah (bag),Thwomp Swamp,0
Za,Cow Jah (bag),3DS Maka Wuhu,1
Za,Cow Jah (bag),Obstagoon's Palace,1
Za,Cow Jah (bag),Shy Guy Lumber Co.,0
sts,Bally,Hell Pyramid,10
sts,Bally,Marble Towers,3
sts,Bally,DS Waluigi Pinball,8
sts,Bally,Infernal Pipeyard,6
sts,Bally,Yoshi Lagoon,8
sts,Bally,Sandstone Cliffs,6
sts,Bally,Dragon Burying Grounds,4
sts,Bally,Tropical Factory,3
sts,Bally,Thwomp Swamp,10
sts,Bally,3DS Maka Wuhu,8
sts,Bally,Obstagoon's Palace,4
sts,Bally,Shy Guy Lumber Co.,12
sts,gakpo,Hell Pyramid,6
sts,gakpo,Marble Towers,2
sts,gakpo,DS Waluigi Pinball,6
sts,gakpo,Infernal Pipeyard,8
sts,gakpo,Yoshi Lagoon,3
sts,gakpo,Sandstone Cliffs,2
sts,gakpo,Dragon Burying Grounds,10
sts,gakpo,Tropical Factory,15
sts,gakpo,Thwomp Swamp,12
sts,gakpo,3DS Maka Wuhu,4
sts,gakpo,Obstagoon's Palace,8
sts,gakpo,Shy Guy Lumber Co.,6
sts,jayde,Hell Pyramid,4
sts,jayde,Marble Towers,8
sts,jayde,DS Waluigi Pinball,2
sts,jayde,Infernal Pipeyard,2
sts,jayde,Yoshi Lagoon,12
sts,jayde,Sandstone Cliffs,12
sts,jayde,Dragon Burying Grounds,15
sts,jayde,Tropical Factory,2
sts,jayde,Thwomp Swamp,6
sts,jayde,3DS Maka Wuhu,3
sts,jayde,Obstagoon's Palace,3
sts,jayde,Shy Guy Lumber Co.,10
sts,Loocas,Hell Pyramid,15
sts,Loocas,Marble Towers,6
sts,Loocas,DS Waluigi Pinball,3
sts,Loocas,Infernal Pipeyard,3
sts,Loocas,Yoshi Lagoon,2
sts,Loocas,Sandstone Cliffs,10
sts,Loocas,Dragon Burying Grounds,6
sts,Loocas,Tropical Factory,10
sts,Loocas,Thwomp Swamp,8
sts,Loocas,3DS Maka Wuhu,2
sts,Loocas,Obstagoon's Palace,2
sts,Loocas,Shy Guy Lumber Co.,8
sts,JC (bag),Hell Pyramid,0
sts,JC (bag),Marble Towers,0
sts,JC (bag),DS Waluigi Pinball,0
sts,JC (bag),Infernal Pipeyard,0
sts,JC (bag),Yoshi Lagoon,0
sts,JC (bag),Sandstone Cliffs,1
sts,JC (bag),Dragon Burying Grounds,0
sts,JC (bag),Tropical Factory,0
sts,JC (bag),Thwomp Swamp,1
sts,JC (bag),3DS Maka Wuhu,0
sts,JC (bag),Obstagoon's Palace,0
sts,JC (bag),Shy Guy Lumber Co.,1
Albatross,ETH4N,GCN Mushroom Bridge,15
Albatross,ETH4N,GBA Ribbon Road,8
Albatross,ETH4N,Strobenz Desert Illusion,12
Albatross,ETH4N,Lava Road,12
Albatross,ETH4N,Castle in the Sky,10
Albatross,ETH4N,Wiimmfi Wonder World,8
Albatross,ETH4N,Toad's Temple,4
Albatross,ETH4N,GBA Bowser Castle 4,15
Albatross,ETH4N,GBA Bowser Castle 2,15
Albatross,ETH4N,Starry Cityscape,6
Albatross,ETH4N,Fort Francis,8
Albatross,ETH4N,Medieval Castlegrounds,8
Albatross,fan,GCN Mushroom Bridge,10
Albatross,fan,GBA Ribbon Road,15
Albatross,fan,Strobenz Desert Illusion,4
Albatross,fan,Lava Road,3
Albatross,fan,Castle in the Sky,8
Albatross,fan,Wiimmfi Wonder World,12
Albatross,fan,Toad's Temple,10
Albatross,fan,GBA Bowser Castle 4,12
Albatross,fan,GBA Bowser Castle 2,10
Albatross,fan,Starry Cityscape,3
Albatross,fan,Fort Francis,2
Albatross,fan,Medieval Castlegrounds,15
Albatross,dr,GCN Mushroom Bridge,8
Albatross,dr,GBA Ribbon Road,10
Albatross,dr,Strobenz Desert Illusion,8
Albatross,dr,Lava Road,4
Albatross,dr,Castle in the Sky,4
Albatross,dr,Wiimmfi Wonder World,6
Albatross,dr,Toad's Temple,3
Albatross,dr,GBA Bowser Castle 4,10
Albatross,dr,GBA Bowser Castle 2,6
Albatross,dr,Starry Cityscape,8
Albatross,dr,Fort Francis,12
Albatross,dr,Medieval Castlegrounds,10
Albatross,Darnell,GCN Mushroom Bridge,3
Albatross,Darnell,GBA Ribbon Road,3
Albatross,Darnell,Strobenz Desert Illusion,2
Albatross,Darnell,Lava Road,8
Albatross,Darnell,Castle in the Sky,6
Albatross,Darnell,Wiimmfi Wonder World,15
Albatross,Darnell,Toad's Temple,6
Albatross,Darnell,GBA Bowser Castle 4,8
Albatross,Darnell,GBA Bowser Castle 2,8
Albatross,Darnell,Starry Cityscape,10
Albatross,Darnell,Fort Francis,6
Albatross,Darnell,Medieval Castlegrounds,12
Albatross,Echo (bag),GCN Mushroom Bridge,1
Albatross,Echo (bag),GBA Ribbon Road,1
Albatross,Echo (bag),Strobenz Desert Illusion,1
Albatross,Echo (bag),Lava Road,1
Albatross,Echo,Castle in the Sky,3
Albatross,Echo (bag),Wiimmfi Wonder World,1
Albatross,Echo (bag),Toad's Temple,1
Albatross,Echo (bag),GBA Bowser Castle 4,1
Albatross,Echo (bag),GBA Bowser Castle 2,1
Albatross,Echo (bag),Starry Cityscape,1
Albatross,Echo (bag),Fort Francis,1
Albatross,Echo (bag),Medieval Castlegrounds,1
Flag,Canton,GCN Mushroom Bridge,4
Flag,Canton,GBA Ribbon Road,12
Flag,Canton,Strobenz Desert Illusion,6
Flag,Canton,Lava Road,15
Flag,Canton,Castle in the Sky,15
Flag,Canton,Wiimmfi Wonder World,4
Flag,Canton,Toad's Temple,12
Flag,Canton,GBA Bowser Castle 4,4
Flag,Canton,GBA Bowser Castle 2,12
Flag,Canton,Starry Cityscape,4
Flag,Canton,Fort Francis,10
Flag,Canton,Medieval Castlegrounds,6
Flag,Cesar,GCN Mushroom Bridge,12
Flag,Cesar,GBA Ribbon Road,6
Flag,Cesar,Strobenz Desert Illusion,3
Flag,Cesar,Lava Road,2
Flag,Cesar,Castle in the Sky,2
Flag,Cesar,Wiimmfi Wonder World,2
Flag,Cesar,Toad's Temple,15
Flag,Cesar,GBA Bowser Castle 4,6
Flag,Cesar,GBA Bowser Castle 2,4
Flag,Cesar,Starry Cityscape,15
Flag,Cesar,Fort Francis,15
Flag,Cesar,Medieval Castlegrounds,3
Flag,End,GCN Mushroom Bridge,2
Flag,End,GBA Ribbon Road,2
Flag,End,Strobenz Desert Illusion,15
Flag,End,Lava Road,10
Flag,End,Castle in the Sky,12
Flag,End,Wiimmfi Wonder World,10
Flag,End,Toad's Temple,8
Flag,End,GBA Bowser Castle 4,3
Flag,End,GBA Bowser Castle 2,2
Flag,End,Starry Cityscape,12
Flag,End,Fort Francis,4
Flag,End,Medieval Castlegrounds,4
Flag,Malware,GCN Mushroom Bridge,6
Flag,Malware,GBA Ribbon Road,4
Flag,Malware,Strobenz Desert Illusion,10
Flag,Malware,Lava Road,6
Flag,Malware (bag),Castle in the Sky,1
Flag,Malware,Wiimmfi Wonder World,3
Flag,Malware,Toad's Temple,2
Flag,Malware,GBA Bowser Castle 4,2
Flag,Malware,GBA Bowser Castle 2,3
Flag,Malware,Starry Cityscape,2
Flag,Malware,Fort Francis,3
Flag,Malware,Medieval Castlegrounds,2
Flag,Masako (bag),GCN Mushroom Bridge,0
Flag,Masako (bag),GBA Ribbon Road,0
Flag,Masako (bag),Strobenz Desert Illusion,0
Flag,Masako (bag),Lava Road,0
Flag,Masako (bag),Castle in the Sky,0
Flag,Masako (bag),Wiimmfi Wonder World,0
Flag,Masako (bag),Toad's Temple,0
Flag,Masako (bag),GBA Bowser Castle 4,0
Flag,Masako (bag),GBA Bowser Castle 2,0
Flag,Masako (bag),Starry Cityscape,0
Flag,Masako (bag),Fort Francis,0
Flag,Masako (bag),Medieval Castlegrounds,0
Omega,scrimshaw,Desert Fort,4
Omega,scrimshaw,Lava Lake,12
Omega,scrimshaw,Cherry Blossom Garden,15
Omega,scrimshaw,Medieval Castlegrounds,15
Omega,scrimshaw,Honeybee Hideout,12
Omega,scrimshaw,Rush City Run,4
Omega,scrimshaw,Castle in the Sky,15
Omega,scrimshaw,Haunted Gardens,10
Omega,scrimshaw,Skyline Avenue,15
Omega,scrimshaw,3DS Bowser's Castle,3
Omega,scrimshaw,Castle of Time,10
Omega,scrimshaw,Color Wonderland,2
Omega,Indy,Desert Fort,15
Omega,Indy,Lava Lake,3
Omega,Indy,Cherry Blossom Garden,2
Omega,Indy,Medieval Castlegrounds,10
Omega,Indy,Honeybee Hideout,6
Omega,Indy,Rush City Run,10
Omega,Indy,Castle in the Sky,8
Omega,Indy,Haunted Gardens,6
Omega,Indy,Skyline Avenue,12
Omega,Indy,3DS Bowser's Castle,15
Omega,Indy,Castle of Time,4
Omega,Indy,Color Wonderland,3
Omega,Boshi,Desert Fort,6
Omega,Boshi,Lava Lake,15
Omega,Boshi,Cherry Blossom Garden,3
Omega,Boshi,Medieval Castlegrounds,6
Omega,Boshi,Honeybee Hideout,15
Omega,Boshi,Rush City Run,6
Omega,Boshi,Castle in the Sky,2
Omega,Boshi,Haunted Gardens,8
Omega,Boshi,Skyline Avenue,6
Omega,Boshi,3DS Bowser's Castle,4
Omega,Boshi,Castle of Time,8
Omega,Boshi,Color Wonderland,12
Omega,Ice,Desert Fort,12
Omega,Ice,Lava Lake,6
Omega,Ice,Cherry Blossom Garden,4
Omega,Ice,Medieval Castlegrounds,12
Omega,Ice,Honeybee Hideout,3
